# {"t_start": 1592418739.8292713, "env_id": null} 
r,l,t
1091.0,1587,38.833048
840.0,559,51.292413
973.0,538,63.841751
1230.0,565,78.416012
1124.0,576,91.107401
1720.0,649,106.445662
700.0,451,118.321918
987.0,509,130.470045
1265.0,566,143.109982
844.0,495,155.231223
960.0,528,167.542784
2150.0,659,184.671461
1131.0,481,194.571429
1128.0,544,208.93707
1405.0,558,221.575807
2008.0,583,234.446741
854.0,433,246.340885
2004.0,660,261.643889
980.0,473,273.347549
1266.0,483,283.329929
971.0,458,295.001127
760.0,482,307.028081
823.0,436,316.61417
818.0,434,328.15295
1547.0,506,340.42524
830.0,422,349.942307
1776.0,595,362.941961
1411.0,535,377.313581
812.0,427,386.843318
1421.0,518,399.140007
2050.0,563,411.703203
986.0,440,423.433661
1002.0,425,432.898183
1136.0,497,445.130862
688.0,426,454.623385
2050.0,629,469.958397
969.0,458,481.577059
2540.0,823,500.251272
1858.0,647,515.530252
965.0,462,527.261007
833.0,445,536.917426
1023.0,483,548.877324
1129.0,429,560.656289
1173.0,451,570.464139
988.0,416,579.831602
702.0,409,591.11282
829.0,417,600.628436
1007.0,429,610.16791
840.0,421,619.665472
1935.0,613,634.793127
838.0,406,644.187345
1711.0,610,659.386489
1429.0,529,671.823277
1430.0,514,684.047901
1574.0,580,698.628015
1851.0,614,713.747094
682.0,425,723.326477
1707.0,607,738.525225
825.0,437,748.166959
859.0,437,759.773512
686.0,412,769.059388
896.0,503,781.156396
686.0,418,790.666849
827.0,443,800.383104
1447.0,535,814.635543
1012.0,449,824.290534
967.0,447,835.856395
2539.0,667,851.215595
1142.0,496,863.462102
850.0,413,873.006245
839.0,436,882.503885
1950.0,586,897.112312
952.0,458,906.869106
1689.0,587,921.386348
1256.0,513,933.487804
836.0,441,945.05991
2000.0,759,961.354148
984.0,500,973.234104
820.0,473,984.907436
860.0,455,996.48186
1132.0,563,1008.905421
1012.0,496,1020.791553
1103.0,586,1033.599577
872.0,524,1047.766989
685.0,699,1063.428534
1598.0,969,1087.31912
849.0,564,1099.969325
1723.0,698,1115.905911
907.0,501,1127.898679
726.0,439,1139.527552
729.0,435,1149.100598
693.0,449,1160.704922
725.0,434,1170.451677
872.0,454,1182.488094
854.0,453,1192.392486
1010.0,491,1204.508038
967.0,478,1216.4589
716.0,443,1226.210233
732.0,434,1237.618813
867.0,481,1247.661929
823.0,473,1259.696782
729.0,434,1269.410424
822.0,471,1281.391884
856.0,444,1293.006595
721.0,433,1302.509205
1138.0,494,1314.545046
899.0,498,1326.654258
1277.0,614,1341.909324
1091.0,573,1354.660343
2292.0,720,1372.679764
873.0,436,1382.380278
854.0,430,1392.050205
991.0,529,1406.30537
964.0,497,1416.480628
716.0,442,1428.096706
1891.0,689,1443.937831
1836.0,663,1459.413381
1105.0,515,1471.660399
728.0,449,1483.346632
1280.0,530,1495.952472
1541.0,539,1508.39204
1025.0,473,1520.380732
992.0,456,1532.009992
812.0,458,1541.788859
1008.0,551,1554.351601
715.0,434,1565.756256
1004.0,473,1577.632676
700.0,432,1587.303063
729.0,445,1597.077143
1108.0,535,1611.36541
729.0,439,1621.000107
1130.0,518,1633.281142
1056.0,540,1645.88528
952.0,496,1657.942315
835.0,448,1669.614364
1130.0,549,1682.275929
859.0,456,1692.179946
729.0,434,1703.719774
823.0,471,1715.498802
714.0,434,1725.059235
800.0,482,1737.000066
728.0,434,1746.484446
953.0,484,1758.61423
804.0,465,1770.591167
805.0,468,1780.47748
723.0,439,1792.273207
857.0,459,1802.312256
1278.0,561,1816.899195
731.0,445,1826.568785
833.0,460,1838.42204
969.0,476,1848.313549
998.0,507,1860.501021
708.0,434,1872.064508
981.0,534,1884.438359
853.0,452,1894.172327
1155.0,503,1906.260163
1509.0,644,1921.565121
720.0,462,1933.256418
838.0,472,1945.283262
723.0,434,1954.913841
722.0,450,1966.650334
733.0,445,1976.39941
829.0,455,1988.084568
806.0,478,1998.191098
1906.0,676,2015.800961
1009.0,512,2028.020492
933.0,534,2040.507425
1004.0,536,2052.913598
714.0,456,2064.665785
830.0,510,2077.153711
959.0,512,2089.555648
704.0,488,2099.655918
817.0,492,2112.195673
1245.0,557,2126.776082
1449.0,595,2139.889118
731.0,449,2151.558762
1098.0,512,2163.783448
1166.0,531,2176.009652
703.0,434,2185.62669
1227.0,571,2200.113322
984.0,489,2211.785758
1138.0,563,2224.256124
1059.0,534,2236.726564
1091.0,499,2248.769687
987.0,480,2260.686292
857.0,459,2270.431809
1050.0,535,2282.788115
1005.0,542,2297.177948
714.0,440,2306.86148
719.0,445,2318.560833
2000.0,735,2334.547746
730.0,440,2346.015055
813.0,467,2355.971285
1026.0,489,2367.864619
968.0,505,2379.927113
706.0,456,2391.664951
1081.0,522,2403.908128
720.0,455,2413.76163
1240.0,536,2428.305005
1078.0,534,2440.751824
1076.0,544,2453.299949
1688.0,655,2468.67918
832.0,460,2480.399687
709.0,480,2492.210648
1599.0,626,2505.211872
858.0,481,2516.933037
992.0,479,2528.681963
1048.0,525,2540.921271
871.0,450,2552.579388
1304.0,562,2565.134359
704.0,445,2574.836748
1024.0,518,2587.044017
822.0,476,2598.896297
918.0,509,2611.164632
857.0,451,2622.814484
809.0,471,2632.771045
919.0,509,2645.091645
984.0,518,2657.361997
972.0,503,2669.451882
722.0,435,2680.907073
1201.0,619,2695.905829
822.0,466,2705.89285
990.0,493,2718.081362
1412.0,599,2733.491506
1818.0,641,2748.686983
1720.0,626,2763.790036
1117.0,532,2776.170461
1730.0,658,2791.572863
728.0,448,2801.513484
968.0,485,2813.418696
726.0,440,2825.03442
712.0,445,2834.764709
1098.0,541,2847.285877
1036.0,487,2859.142089
867.0,460,2870.973027
712.0,433,2880.456679
1290.0,561,2892.976679
704.0,443,2904.28798
1862.0,675,2919.545321
999.0,489,2931.316849
1294.0,560,2943.590717
831.0,462,2955.328336
1146.0,541,2967.666358
1546.0,594,2982.178923
1125.0,516,2994.118556
1308.0,550,3006.303883
1414.0,597,3020.883783
1445.0,600,3035.852658
1422.0,560,3048.501316
822.0,465,3060.093306
1121.0,506,3072.037866
717.0,446,3081.65152
709.0,452,3093.17422
835.0,497,3103.202936
856.0,460,3114.757864
1113.0,539,3127.172117
1297.0,563,3141.681233
1445.0,594,3154.555212
1858.0,688,3171.997103
983.0,476,3181.806513
1273.0,563,3196.270463
1021.0,489,3208.44458
1268.0,527,3220.778811
989.0,473,3230.699539
1242.0,548,3245.033871
977.0,473,3254.965545
722.0,453,3266.675063
2893.0,911,3288.370159
1118.0,535,3300.645323
1113.0,536,3313.1099
1000.0,511,3325.240002
1144.0,513,3337.31466
1561.0,599,3352.536024
1128.0,536,3364.995608
804.0,472,3376.739853
1044.0,485,3388.767181
1897.0,717,3404.700135
1293.0,554,3419.238007
1595.0,624,3434.432471
1145.0,510,3446.739712
1101.0,509,3457.105684
843.0,475,3469.015573
837.0,493,3481.158821
1044.0,531,3493.525171
830.0,463,3505.256089
846.0,463,3515.171633
828.0,465,3527.174988
827.0,469,3539.022396
1136.0,515,3551.233029
880.0,485,3563.392814
716.0,450,3573.291613
1305.0,535,3585.783442
1133.0,530,3598.25458
804.0,489,3610.376189
1012.0,540,3622.894662
701.0,473,3634.874268
1285.0,562,3649.507252
1303.0,610,3662.939686
1147.0,593,3678.003043
803.0,506,3690.337114
984.0,481,3702.396016
697.0,463,3712.249366
1143.0,572,3726.967904
838.0,481,3737.164466
817.0,495,3749.230394
820.0,486,3761.424356
842.0,477,3773.428694
697.0,447,3783.391994
989.0,504,3795.626134
1044.0,563,3810.364768
1731.0,653,3825.823824
1433.0,564,3838.704035
702.0,449,3850.544274
999.0,498,3862.729511
828.0,465,3872.735154
972.0,496,3884.867783
1428.0,599,3899.779387
708.0,499,3911.989691
1290.0,611,3925.269001
841.0,493,3937.569538
969.0,502,3949.816342
721.0,445,3961.407763
819.0,475,3971.766612
720.0,451,3983.4733
1579.0,660,3999.107378
811.0,485,4011.135623
1701.0,725,4028.988493
1149.0,540,4041.505546
1692.0,678,4057.469966
703.0,476,4069.448691
987.0,554,4082.097538
709.0,479,4094.124508
830.0,483,4106.083038
983.0,519,4118.385885
1722.0,661,4133.864732
2333.0,916,4155.419625
722.0,462,4167.354216
871.0,463,4177.357042
796.0,493,4189.513021
1169.0,528,4201.823133
1313.0,571,4216.486309
1399.0,603,4229.471974
1565.0,650,4244.96906
844.0,482,4256.990726
856.0,466,4268.87971
1453.0,583,4281.990519
715.0,449,4293.833773
819.0,481,4305.970412
699.0,447,4315.614021
1876.0,764,4333.975038
1008.0,498,4346.227029
1009.0,519,4358.553744
688.0,459,4370.297485
988.0,470,4380.211951
1025.0,496,4392.644566
1008.0,508,4404.95875
728.0,445,4416.718832
1242.0,569,4429.522918
976.0,477,4441.56867
720.0,436,4451.187397
1003.0,562,4465.926475
863.0,462,4475.716431
1158.0,548,4490.260628
1727.0,755,4506.770093
828.0,483,4518.764108
827.0,483,4530.937053
707.0,541,4543.359835
933.0,588,4558.266907
841.0,468,4568.184009
1448.0,600,4583.118216
1017.0,513,4595.611125
1709.0,719,4613.49629
817.0,638,4628.76335
718.0,516,4640.941237
796.0,660,4656.404871
1080.0,638,4671.508404
859.0,566,4684.106387
819.0,491,4696.164646
830.0,489,4707.963714
684.0,502,4720.055448
702.0,587,4733.003198
1011.0,575,4747.57701
1112.0,577,4760.485465
1431.0,573,4775.12428
920.0,549,4787.627743
997.0,557,4802.067034
925.0,556,4814.533252
814.0,563,4827.129274
994.0,717,4844.772583
948.0,548,4856.973668
1480.0,673,4872.371226
834.0,579,4886.901393
1774.0,753,4905.326979
949.0,516,4917.618984
1053.0,616,4932.517064
726.0,525,4944.852916
1303.0,633,4960.141698
933.0,537,4972.50683
1156.0,528,4984.783301
1479.0,645,5000.111357
945.0,502,5012.018527
711.0,494,5023.924231
830.0,495,5035.990605
988.0,532,5048.254676
969.0,544,5060.575727
1453.0,627,5075.654866
1481.0,748,5093.847082
943.0,541,5106.368583
984.0,545,5118.860594
774.0,826,5139.74472
790.0,700,5155.742719
1408.0,689,5173.258211
801.0,593,5186.305664
834.0,470,5198.119184
839.0,621,5213.472021
1092.0,653,5228.927999
2181.0,867,5250.006285
813.0,616,5264.996953
795.0,536,5277.366044
853.0,467,5287.20248
1490.0,657,5304.74776
1285.0,593,5317.606603
1150.0,557,5332.183527
842.0,584,5344.98752
834.0,551,5357.418127
810.0,567,5371.890623
858.0,520,5384.25025
956.0,496,5396.277029
1464.0,620,5411.280371
686.0,515,5423.326595
862.0,485,5433.247673
1117.0,571,5447.854306
688.0,484,5459.75756
878.0,536,5472.002642
810.0,584,5484.843884
974.0,528,5498.994091
831.0,540,5511.373429
835.0,753,5529.999522
699.0,594,5542.800774
1861.0,712,5560.288861
858.0,461,5570.037759
961.0,562,5584.324782
1774.0,630,5599.350516
971.0,475,5609.335701
982.0,491,5621.289668
958.0,562,5635.700407
693.0,495,5647.686487
1314.0,675,5663.172551
1170.0,542,5675.570856
1536.0,588,5690.274469
824.0,482,5700.263233
1169.0,611,5715.13785
1201.0,658,5730.364428
1226.0,899,5751.598102
813.0,552,5766.033086
833.0,584,5778.860672
687.0,570,5793.207025
894.0,488,5804.909369
858.0,505,5814.961238
833.0,472,5826.484626
703.0,473,5838.582555
1301.0,659,5853.870933
1698.0,686,5869.359413
1883.0,670,5886.438139
1075.0,533,5898.659275
997.0,594,5911.337236
845.0,456,5922.989547
711.0,530,5935.175705
698.0,582,5949.587882
1136.0,631,5964.514839
811.0,534,5976.74143
681.0,580,5989.472677
951.0,497,6001.380102
696.0,461,6013.100062
829.0,618,6028.245313
831.0,579,6041.141071
712.0,594,6055.939232
1699.0,734,6071.826753
733.0,757,6090.138661
815.0,577,6104.919314
901.0,936,6126.511073
1733.0,718,6144.422757
696.0,445,6154.233693
1584.0,563,6168.672198
847.0,448,6178.466769
1296.0,570,6192.965181
841.0,472,6202.940088
998.0,536,6217.42049
1125.0,599,6230.52017
1802.0,631,6245.834607
994.0,514,6257.994303
1416.0,581,6272.686708
1620.0,542,6285.178921
1507.0,548,6297.820446
924.0,468,6309.452982
713.0,438,6319.010871
1141.0,527,6331.436484
1281.0,524,6343.86918
827.0,441,6355.446276
685.0,458,6367.150776
1352.0,628,6380.548177
1281.0,579,6395.270519
849.0,457,6407.029718
1187.0,602,6420.223536
826.0,535,6432.571235
1316.0,560,6447.170285
841.0,499,6459.563698
816.0,475,6469.644524
1298.0,561,6484.319592
825.0,494,6496.402216
702.0,466,6506.346227
691.0,471,6518.273679
1261.0,617,6533.455009
805.0,574,6546.321393
1723.0,705,6564.163486
1161.0,560,6576.89024
808.0,537,6589.35979
1763.0,759,6607.675645
988.0,542,6620.080013
990.0,570,6634.540202
816.0,597,6649.333325
977.0,594,6662.297543
984.0,553,6676.774237
711.0,520,6689.017872
684.0,514,6701.140954
1071.0,549,6713.611529
728.0,525,6725.673569
978.0,774,6744.123254
1059.0,544,6756.405382
843.0,540,6770.954073
953.0,573,6783.615186
718.0,441,6793.193075
822.0,502,6805.323908
983.0,487,6817.242123
1146.0,512,6829.601995
1265.0,520,6841.836683
698.0,455,6853.442364
687.0,438,6863.092839
995.0,506,6875.258845
1452.0,551,6889.826983
731.0,424,6899.321502
1611.0,579,6912.099261
2840.0,833,6932.802167
701.0,436,6942.36098
2339.0,662,6957.743163
842.0,508,6969.744106
978.0,497,6981.818259
954.0,485,6993.828385
1301.0,566,7006.291152
1786.0,698,7023.809714
844.0,439,7033.175218
930.0,502,7045.091793
1726.0,620,7060.108809
1302.0,550,7072.753726
1005.0,557,7087.558376
1708.0,641,7102.62974
730.0,442,7112.252932
1014.0,587,7126.961953
982.0,529,7139.461276
1011.0,511,7151.719583
1028.0,487,7163.651244
964.0,505,7175.808175
1282.0,597,7188.720161
1588.0,658,7205.917046
1091.0,577,7218.730517
976.0,569,7231.329717
872.0,535,7245.532079
1299.0,588,7258.249663
924.0,559,7272.625149
1001.0,553,7285.086245
1086.0,497,7296.882317
1066.0,536,7309.261959
1125.0,537,7321.410263
836.0,495,7333.150847
715.0,452,7344.57469
1001.0,481,7354.331818
830.0,752,7372.009649
843.0,508,7384.130164
867.0,470,7395.936686
998.0,549,7408.187943
815.0,477,7419.789306
832.0,510,7431.758259
1125.0,579,7444.680541
809.0,457,7456.210838
1004.0,576,7469.139743
858.0,514,7481.176144
1409.0,596,7495.835829
1050.0,569,7510.339202
847.0,628,7523.375005
1109.0,623,7538.318621
1352.0,586,7553.251879
693.0,591,7568.057585
697.0,472,7577.794428
1007.0,622,7592.728405
995.0,573,7607.306382
823.0,509,7619.343646
840.0,490,7629.354165
1084.0,513,7641.50197
879.0,474,7653.214319
941.0,489,7664.966675
1731.0,637,7679.991633
841.0,489,7691.731117
1709.0,664,7707.408939
714.0,470,7719.079392
700.0,465,7728.783035
792.0,541,7741.066927
686.0,527,7755.315599
1089.0,528,7767.445575
871.0,480,7777.309261
1645.0,569,7791.677621
986.0,552,7804.1267
848.0,488,7815.977931
1301.0,632,7830.951075
982.0,513,7842.961903
1134.0,548,7855.269351
984.0,537,7867.561371
702.0,448,7878.961081
1722.0,636,7893.750418
680.0,468,7905.231603
983.0,471,7914.95222
856.0,476,7926.579832
1591.0,699,7941.884834
1577.0,601,7956.385082
872.0,466,7967.900584
1288.0,507,7979.760921
1287.0,608,7992.48297
1713.0,690,8010.128951
713.0,468,8020.098167
837.0,464,8031.805392
801.0,477,8043.560205
858.0,460,8053.356858
1641.0,603,8067.944229
1721.0,667,8083.249531
828.0,479,8094.994593
855.0,468,8106.660102
1524.0,602,8119.351315
1856.0,640,8134.336014
1002.0,526,8148.223004
994.0,474,8157.990535
1757.0,683,8175.008391
1154.0,549,8187.198051
1419.0,567,8199.352223
984.0,504,8211.132174
995.0,499,8222.920293
858.0,449,8234.215525
967.0,466,8243.91978
1863.0,685,8261.046119
1181.0,606,8273.769809
1276.0,548,8287.845355
853.0,510,8299.833689
827.0,463,8309.488548
937.0,534,8322.032121
709.0,584,8336.646125
865.0,450,8348.179758
696.0,479,8358.151211
823.0,480,8369.865336
821.0,493,8381.745359
1579.0,649,8396.615627
727.0,478,8408.278189
1700.0,618,8421.070969
936.0,529,8434.88934
878.0,485,8444.543216
807.0,727,8461.98352
699.0,449,8473.260632
714.0,506,8484.999039
813.0,511,8496.913103
858.0,464,8506.523636
840.0,508,8518.505069
1212.0,601,8533.032209
915.0,626,8547.614563
718.0,585,8560.068114
845.0,479,8571.598286
711.0,518,8583.657519
829.0,519,8595.589346
959.0,557,8607.761017
848.0,541,8621.784268
843.0,536,8634.210341
816.0,485,8645.97555
1468.0,699,8661.548692
1860.0,766,8679.777738
1297.0,665,8695.032735
1655.0,812,8715.301922
871.0,468,8724.950219
1732.0,676,8742.162596
1000.0,486,8752.184079
819.0,481,8763.970731
1150.0,513,8775.883762
1427.0,550,8788.068396
994.0,518,8801.748507
1595.0,609,8814.501181
1530.0,600,8829.255504
1267.0,531,8841.623687
841.0,448,8853.079856
1128.0,518,8865.243376
1140.0,521,8877.48882
1158.0,501,8889.450207
704.0,438,8899.038025
795.0,484,8910.931448
699.0,465,8920.779691
1264.0,591,8935.565108
1262.0,562,8948.605066
1026.0,608,8963.518573
1013.0,600,8978.540878
844.0,566,8991.177364
714.0,576,9005.941734
821.0,521,9018.251288
782.0,516,9030.443408
1021.0,599,9045.227129
2361.0,817,9063.880821
701.0,496,9075.991344
845.0,452,9085.724797
934.0,558,9100.335361
937.0,537,9112.786012
774.0,499,9124.940877
693.0,554,9137.462076
801.0,598,9152.397915
839.0,684,9167.832175
1003.0,650,9182.98859
692.0,498,9194.801219
1166.0,633,9209.664337
705.0,474,9221.351186
1141.0,589,9234.079245
823.0,460,9245.581922
863.0,478,9257.706378
1604.0,597,9270.482041
1408.0,553,9284.854072
1427.0,577,9297.536342
1788.0,618,9312.521262
1726.0,600,9327.191589
2607.0,847,9345.923798
1017.0,486,9357.752548
1415.0,565,9372.085496
960.0,528,9384.248702
868.0,502,9396.308377
988.0,582,9408.9912
882.0,488,9420.688156
1985.0,708,9438.150134
709.0,432,9447.670613
1409.0,603,9462.285786
2171.0,772,9480.611485
1115.0,543,9492.977298
837.0,539,9505.216942
806.0,483,9516.967633
960.0,496,9528.912985
827.0,468,9538.712185
1294.0,551,9553.035536
2002.0,765,9571.540797
1556.0,623,9586.484304
1264.0,560,9598.905
1279.0,575,9611.477613
1135.0,527,9625.494288
950.0,487,9635.454457
1707.0,610,9650.208032
1937.0,683,9665.800424
2333.0,734,9683.582313
1585.0,639,9698.889968
1866.0,694,9716.315052
699.0,447,9725.907555
1537.0,606,9740.570511
1143.0,493,9752.332465
1306.0,593,9765.120682
989.0,555,9779.377956
831.0,470,9789.247041
1398.0,544,9803.643745
814.0,501,9813.784737
1025.0,526,9827.898584
844.0,487,9837.802415
981.0,527,9851.997011
1590.0,668,9867.438865
892.0,484,9879.640081
1005.0,554,9892.246458
859.0,461,9901.870747
709.0,495,9913.622608
865.0,480,9925.464602
1112.0,566,9938.069054
792.0,508,9950.125839
1553.0,654,9967.266439
968.0,496,9977.249713
1240.0,593,9991.847509
1275.0,565,10004.384322
833.0,495,10016.473775
1722.0,702,10033.981702
836.0,482,10045.770001
1700.0,656,10060.889627
834.0,455,10070.478975
1015.0,543,10084.741583
1428.0,546,10097.156438
1070.0,537,10109.454781
1733.0,639,10124.792478
867.0,485,10136.729095
1462.0,590,10149.568317
1017.0,483,10161.373621
686.0,455,10173.008281
1281.0,550,10185.716636
1912.0,761,10204.128386
879.0,636,10219.362658
784.0,556,10231.875743
933.0,484,10243.758852
808.0,515,10255.786216
973.0,521,10267.812532
1107.0,591,10282.47545
1433.0,648,10297.78612
1094.0,551,10310.335858
993.0,508,10322.570621
1302.0,573,10337.248533
1169.0,593,10350.299069
987.0,508,10362.520395
708.0,464,10374.190763
1115.0,537,10386.698513
1310.0,545,10399.302477
2351.0,969,10422.950273
1007.0,582,10435.715802
1383.0,655,10451.066015
693.0,620,10466.05294
695.0,638,10481.031166
695.0,576,10495.780831
956.0,522,10508.162438
1006.0,652,10523.582081
902.0,541,10536.039588
1522.0,641,10551.367935
1017.0,530,10563.708783
706.0,429,10575.128368
1118.0,592,10588.011468
856.0,436,10599.353947
823.0,472,10609.252069
2206.0,737,10627.258259
811.0,515,10639.649051
1730.0,696,10657.17001
952.0,486,10667.201909
698.0,441,10678.821413
994.0,517,10691.194989
860.0,461,10702.905277
839.0,457,10712.683702
1172.0,550,10725.210253
833.0,563,10739.872344
717.0,452,10749.516829
709.0,517,10761.676714
923.0,503,10773.701538
1183.0,595,10788.689463
989.0,555,10801.413738
833.0,468,10813.423872
978.0,528,10825.737593
821.0,546,10838.374834
2160.0,782,10856.753114
1132.0,614,10871.609125
1114.0,592,10886.296962
971.0,518,10898.421193
699.0,447,10908.025292
812.0,571,10922.607599
2603.0,811,10941.202465
1300.0,637,10956.436037
875.0,628,10971.603187
697.0,443,10983.108315
1692.0,672,10998.552412
810.0,510,11010.680961
1119.0,554,11023.196001
995.0,500,11035.158223
704.0,452,11046.672869
1125.0,519,11058.736243
1590.0,651,11073.886089
841.0,467,11083.86459
704.0,476,11095.685326
1702.0,721,11113.725829
868.0,496,11126.063123
1606.0,663,11141.515046
1026.0,474,11151.44653
1010.0,506,11163.688641
945.0,532,11177.803467
964.0,485,11187.702037
708.0,438,11199.126259
1548.0,609,11213.956258
699.0,470,11223.773129
1308.0,600,11238.574602
1709.0,620,11253.702276
789.0,480,11263.738832
863.0,462,11275.358552
1151.0,604,11290.153104
1228.0,566,11302.841327
1311.0,549,11317.142025
1299.0,562,11329.806129
1161.0,525,11341.871313
1305.0,544,11354.159935
1128.0,547,11368.189409
1731.0,693,11383.681872
835.0,502,11395.706516
844.0,507,11407.857499
1221.0,549,11420.227948
829.0,499,11432.56014
1285.0,564,11445.168654
1279.0,527,11459.239769
1008.0,563,11471.836908
972.0,482,11483.752025
1105.0,544,11496.031607
810.0,546,11508.281265
1701.0,652,11523.424135
812.0,487,11535.126405
1006.0,589,11549.718953
980.0,514,11561.893648
1118.0,582,11574.611917
999.0,578,11588.963321
943.0,517,11600.94698
919.0,512,11612.840092
1584.0,599,11627.410448
705.0,459,11637.070988
837.0,471,11648.691184
837.0,460,11658.238834
690.0,499,11670.022853
821.0,480,11681.586794
870.0,500,11693.436232
925.0,532,11705.524487
1868.0,754,11723.433763
1277.0,578,11736.156427
1564.0,631,11751.293893
713.0,469,11762.882853
1765.0,640,11777.976938
1283.0,569,11792.406314
832.0,466,11802.111197
1553.0,617,11816.974321
1410.0,576,11829.473042
1306.0,567,11843.736893
1150.0,520,11855.663161
1150.0,579,11868.091322
